source,target,anchor,rel,representation,internal,target_status,target_error,target_missing_content_candidate,checked
https://kamilveterinaryclinic.com/,https://kamilveterinaryclinic.com/services/in-clinic-services/pet-diagnostic-tests/,Diagnostic Tests,[],raw,True,,,False,False
https://kamilveterinaryclinic.com/,https://kamilveterinaryclinic.com/wild-life-consultation/,Wild Life Consultation,[],raw,True,,,False,False
https://kamilveterinaryclinic.com/,https://kamilveterinaryclinic.com/appointment/,Appointment,[],raw,True,,,False,False
https://kamilveterinaryclinic.com/,https://kamilveterinaryclinic.com/our-gallery/,Our Gallery,[],raw,True,,,False,False
https://kamilveterinaryclinic.com/,https://kamilveterinaryclinic.com/blog/,Blog,[],raw,True,,,False,False
https://kamilveterinaryclinic.com/,https://kamilveterinaryclinic.com/contact-us/,Contact Us,[],raw,True,,,False,False
https://kamilveterinaryclinic.com/,https://kamilveterinaryclinic.com/?page_id=2741,Book Appointment Book Appointment,[],raw,True,,,False,False
https://kamilveterinaryclinic.com/,https://kamilveterinaryclinic.com/,,[],raw,True,200,,False,True
https://kamilveterinaryclinic.com/,https://kamilveterinaryclinic.com/,,[],raw,True,200,,False,True
https://kamilveterinaryclinic.com/,https://kamilveterinaryclinic.com/appointment/,Book an Appointment,[],raw,True,,,False,False
https://kamilveterinaryclinic.com/,https://kamilveterinaryclinic.com/appointment/,Get Help Now →,[],raw,True,,,False,False
https://kamilveterinaryclinic.com/,https://kamilveterinaryclinic.com/services/,Explore Our Care →,[],raw,True,,,False,False
https://kamilveterinaryclinic.com/,https://kamilveterinaryclinic.com/services/,View Our Services →,[],raw,True,,,False,False
https://kamilveterinaryclinic.com/,https://kamilveterinaryclinic.com/contact-us/,Contact Us →,[],raw,True,,,False,False
https://kamilveterinaryclinic.com/,https://kamilveterinaryclinic.com/appointment/,Book an Appointment →,[],raw,True,,,False,False
https://kamilveterinaryclinic.com/,https://kamilveterinaryclinic.com/about-us/,Learn More About Us,[],raw,True,,,False,False
https://kamilveterinaryclinic.com/,https://kamilveterinaryclinic.com/services/pet-soft-tissue-surgery/,Explore Service,[],raw,True,,,False,False
https://kamilveterinaryclinic.com/,https://kamilveterinaryclinic.com/services/pet-vaccination/,Explore Service,[],raw,True,,,False,False
https://kamilveterinaryclinic.com/,https://kamilveterinaryclinic.com/pet-dentistry/,Explore Service,[],raw,True,,,False,False
https://kamilveterinaryclinic.com/,https://kamilveterinaryclinic.com/services/hard-tissue-surgery/pet-orthopedic-surgery/,Explore Service,[],raw,True,,,False,False
https://kamilveterinaryclinic.com/,https://kamilveterinaryclinic.com/services/wellness-examination/,Explore Service,[],raw,True,,,False,False
https://kamilveterinaryclinic.com/,https://kamilveterinaryclinic.com/services/in-clinic-services/pet-diagnostic-tests/,Explore Service,[],raw,True,,,False,False
https://kamilveterinaryclinic.com/,https://kamilveterinaryclinic.com/service/emergency-care/,Get Emergency Care,[],raw,True,,,False,False
https://kamilveterinaryclinic.com/,https://kamilveterinaryclinic.com/services/in-clinic-services/,Explore Service,[],raw,True,,,False,False
https://kamilveterinaryclinic.com/,https://kamilveterinaryclinic.com/appointment/,Book Appointment,[],raw,True,,,False,False
https://kamilveterinaryclinic.com/,https://kamilveterinaryclinic.com/services/,View All Services,[],raw,True,,,False,False
https://kamilveterinaryclinic.com/,https://kamilveterinaryclinic.com/contact-us/,Learn About Home Visits,[],raw,True,,,False,False
https://kamilveterinaryclinic.com/,https://kamilveterinaryclinic.com/doctor/dr-kamil-nawaz/,Meet Dr. Kamil,[],raw,True,,,False,False
https://kamilveterinaryclinic.com/,https://kamilveterinaryclinic.com/appointment/,Book an Appointment,[],raw,True,,,False,False
https://kamilveterinaryclinic.com/,https://kamilveterinaryclinic.com/YOUR-GOOGLE-MAPS-DIRECTIONS-LINK,Get Directions on Google Maps,"[""noopener""]",raw,True,,,False,False
https://kamilveterinaryclinic.com/,"https://www.google.com/maps/dir//Kamil+Veterinary+Clinic,+Thokar+Niaz,+DHL+Express+Service+Point,+Mohlanwal+Road,+adjacent+to+DHL+Express,+Westwood+Colony,+Lahore,+53000,+Pakistan/@30.4676864,70.9656576,14z/data=!4m8!4m7!1m0!1m5!1m1!1s0x3919059355c17729:0x258f31b4b1ce2617!2m2!1d74.2400885!2d31.4694485?entry=ttu&g_ep=EgoyMDI2MDgxOS4wIKXMDSoASAFQAw%3D%3D",View on Google Maps →,"[""noopener""]",raw,False,,,False,False
https://kamilveterinaryclinic.com/,https://kamilveterinaryclinic.com/appointment,Book Now,[],raw,True,,,False,False
https://kamilveterinaryclinic.com/,https://kamilveterinaryclinic.com/appointment,Book an Appointment,[],raw,True,,,False,False
https://kamilveterinaryclinic.com/,https://wa.me/92XXXXXXXXXX,WhatsApp Us,"[""noopener""]",raw,False,,,False,False
https://kamilveterinaryclinic.com/,https://maps.google.com/?cid=2706436553219909143&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,Kamil Veterinary Clinic,"[""nofollow"", ""noopener""]",raw,False,,,False,False
https://kamilveterinaryclinic.com/,https://search.google.com/local/writereview?placeid=ChIJKXfBVZMFGTkRFybOsbQxjyU,review us on,"[""nofollow"", ""noopener""]",raw,False,,,False,False
https://kamilveterinaryclinic.com/,https://www.google.com/maps/contrib/101791305723605218050/reviews,Maryam Muneer,"[""nofollow"", ""noopener""]",raw,False,,,False,False
https://kamilveterinaryclinic.com/,https://www.google.com/maps/contrib/117164860850249752004/reviews,Shehneez Shabbir,"[""nofollow"", ""noopener""]",raw,False,,,False,False
https://kamilveterinaryclinic.com/,https://www.google.com/maps/contrib/102453700687803849773/reviews,Fajar Baig,"[""nofollow"", ""noopener""]",raw,False,,,False,False
https://kamilveterinaryclinic.com/,https://www.google.com/maps/contrib/115735827016992931560/reviews,SHAHZAD ELAHI,"[""nofollow"", ""noopener""]",raw,False,,,False,False
https://kamilveterinaryclinic.com/,https://www.google.com/maps/contrib/106621860337265927899/reviews,Rohi Tariq,"[""nofollow"", ""noopener""]",raw,False,,,False,False
https://kamilveterinaryclinic.com/,https://www.google.com/maps/contrib/109674520236899879371/reviews,Shamsa Lashari,"[""nofollow"", ""noopener""]",raw,False,,,False,False
https://kamilveterinaryclinic.com/,https://www.google.com/maps/contrib/102607120548930772322/reviews,Mehak Parvez,"[""nofollow"", ""noopener""]",raw,False,,,False,False
https://kamilveterinaryclinic.com/,https://www.google.com/maps/contrib/117008960596733088409/reviews,Lyiba S.,"[""nofollow"", ""noopener""]",raw,False,,,False,False
https://kamilveterinaryclinic.com/,https://www.google.com/maps/contrib/108213778233517949621/reviews,meerub khan,"[""nofollow"", ""noopener""]",raw,False,,,False,False
https://kamilveterinaryclinic.com/,https://kamilveterinaryclinic.com/,Kamil Veterinary Clinic,[],raw,True,200,,False,True
https://kamilveterinaryclinic.com/,https://www.facebook.com/kamilvetclinic,,"[""noopener"", ""noreferrer""]",raw,False,,,False,False
https://kamilveterinaryclinic.com/,https://www.instagram.com/kamilvetclinc/,,"[""noopener"", ""noreferrer""]",raw,False,,,False,False
https://kamilveterinaryclinic.com/,https://www.youtube.com/@KamilVetClinic,,"[""noopener"", ""noreferrer""]",raw,False,,,False,False
https://kamilveterinaryclinic.com/,https://www.tiktok.com/@kamilvetclinic,,"[""noopener"", ""noreferrer""]",raw,False,,,False,False
https://kamilveterinaryclinic.com/,https://kamilveterinaryclinic.com/blog/,› Blog,[],raw,True,,,False,False
https://kamilveterinaryclinic.com/,https://kamilveterinaryclinic.com/faqs/,› FAQs,[],raw,True,,,False,False
https://kamilveterinaryclinic.com/,https://kamilveterinaryclinic.com/about-us/,› About Us,[],raw,True,,,False,False
https://kamilveterinaryclinic.com/,https://kamilveterinaryclinic.com/our-gallery/,› Our Gallery,[],raw,True,,,False,False
https://kamilveterinaryclinic.com/,https://kamilveterinaryclinic.com/common-health-problems-in-dogs/,,[],raw,True,,,False,False
https://kamilveterinaryclinic.com/,https://kamilveterinaryclinic.com/common-health-problems-in-dogs/,Common Health Problems in Dogs and How to...,[],raw,True,,,False,False
https://kamilveterinaryclinic.com/,https://kamilveterinaryclinic.com/finding-the-veterinary-doctor-near-me-your-guide-to-top-vets-in-lahore/,,[],raw,True,,,False,False
https://kamilveterinaryclinic.com/,https://kamilveterinaryclinic.com/finding-the-veterinary-doctor-near-me-your-guide-to-top-vets-in-lahore/,Finding the Veterinary Doctor Near Me: Your Guide...,[],raw,True,,,False,False
https://kamilveterinaryclinic.com/,https://www.google.com/maps/search/?api=1&query=9%20Dogar%20Market%20Canal%20Road%20Thokar%20Niaz%20Baig%20Lahore,"9, Dogar Market, Canal Rd, adjacent to Green Pharmacy, Thokar Niaz Baig Lahore","[""noopener"", ""noreferrer""]",raw,False,,,False,False
https://kamilveterinaryclinic.com/,https://kamilveterinaryclinic.com/contact-us/,Contact the Clinic →,[],raw,True,,,False,False
